record_ID,week,store_id,units_sold
103383,3/4/2012,8991,18
103384,3/4/2012,8991,32
103385,3/4/2012,8991,78
103386,3/4/2012,8991,26
103387,3/4/2012,8991,58
103388,3/4/2012,8991,46
103389,3/4/2012,8991,37
103390,3/4/2012,8991,111
103391,3/4/2012,8991,42
103392,3/4/2012,8991,41
103393,3/4/2012,8991,58
103394,3/4/2012,8991,50
103395,3/4/2012,8991,117
103396,3/4/2012,8991,7
103397,3/4/2012,8991,20
103399,3/4/2012,8991,23
103400,3/4/2012,8911,33
103401,3/4/2012,8911,25
103403,3/4/2012,8911,11
103404,3/4/2012,8911,18
103405,3/4/2012,8911,16
103406,3/4/2012,8911,16
103408,3/4/2012,8911,17
103409,3/4/2012,8911,36
103410,3/4/2012,8911,17
103411,3/4/2012,8911,15
103412,3/4/2012,8911,39
103413,3/4/2012,8911,13
103414,3/4/2012,8911,11
103416,3/4/2012,8911,57
103417,3/4/2012,8911,67
103418,3/4/2012,9001,12
103426,3/4/2012,9001,26
103430,3/4/2012,9043,87
103431,3/4/2012,9043,57
103432,3/4/2012,9043,35
103434,3/4/2012,9043,27
103435,3/4/2012,9043,26
103436,3/4/2012,9043,64
103438,3/4/2012,9043,30
103439,3/4/2012,9043,18
103440,3/4/2012,9043,56
103441,3/4/2012,9043,7
103443,3/4/2012,9043,97
103444,3/4/2012,9043,19
103445,3/4/2012,9043,12
103448,3/4/2012,9043,98
103450,3/4/2012,9043,13
103451,3/4/2012,9092,68
103452,3/4/2012,9092,29
103453,3/4/2012,9092,5
103454,3/4/2012,9092,22
103455,3/4/2012,9092,16
103456,3/4/2012,9092,6
103457,3/4/2012,9092,41
103458,3/4/2012,9092,33
103459,3/4/2012,9092,38
103460,3/4/2012,9092,21
103461,3/4/2012,9092,10
103462,3/4/2012,9092,83
103463,3/4/2012,9092,27
103464,3/4/2012,9092,41
103465,3/4/2012,9092,55
103466,3/4/2012,9092,28
103467,3/4/2012,9092,54
103470,3/4/2012,9092,26
103471,3/4/2012,9092,70
103472,3/4/2012,9112,207
103473,3/4/2012,9112,146
103474,3/4/2012,9112,119
103477,3/4/2012,9112,33
103478,3/4/2012,9112,65
103479,3/4/2012,9112,102
103482,3/4/2012,9112,7
103483,3/4/2012,9112,69
103484,3/4/2012,9112,59
103485,3/4/2012,9112,126
103486,3/4/2012,9112,66
103490,3/4/2012,9112,231
103491,3/4/2012,9112,45
103492,3/4/2012,9112,33
103494,3/4/2012,9112,60
103495,3/4/2012,9112,127
103497,3/4/2012,9112,21
103498,3/4/2012,9112,9
103500,3/4/2012,9132,9
103502,3/4/2012,9132,4
103503,3/4/2012,9132,34
103505,3/4/2012,9132,7
103507,3/4/2012,9132,39
103508,3/4/2012,9132,26
103509,3/4/2012,9132,22
103510,3/4/2012,9132,45
103511,3/4/2012,9132,33
103512,3/4/2012,9132,20
103518,3/4/2012,9147,139
103519,3/4/2012,9147,93
103520,3/4/2012,9147,96
103522,3/4/2012,9147,38
103523,3/4/2012,9147,51
103524,3/4/2012,9147,120
103528,3/4/2012,9147,20
103529,3/4/2012,9147,33
103530,3/4/2012,9147,46
103533,3/4/2012,9147,82
103534,3/4/2012,9147,36
103536,3/4/2012,9147,73
103538,3/4/2012,9147,140
103539,3/4/2012,9147,11
103541,3/4/2012,9164,144
103542,3/4/2012,9164,51
103543,3/4/2012,9164,63
103544,3/4/2012,9164,19
103545,3/4/2012,9164,37
103546,3/4/2012,9164,61
103547,3/4/2012,9164,40
103548,3/4/2012,9164,27
103549,3/4/2012,9164,84
103550,3/4/2012,9164,14
103551,3/4/2012,9164,10
103552,3/4/2012,9164,104
103553,3/4/2012,9164,30
103554,3/4/2012,9164,21
103556,3/4/2012,9164,45
103557,3/4/2012,9164,115
103558,3/4/2012,9164,14
103559,3/4/2012,9164,18
103562,3/4/2012,9178,24
103567,3/4/2012,9178,24
103570,3/4/2012,9178,8
103571,3/4/2012,9178,26
103572,3/4/2012,9178,16
103575,3/4/2012,9178,29
103577,3/4/2012,9190,52
103578,3/4/2012,9190,49
103580,3/4/2012,9190,15
103581,3/4/2012,9190,33
103582,3/4/2012,9190,76
103583,3/4/2012,9190,42
103584,3/4/2012,9190,14
103585,3/4/2012,9190,10
103587,3/4/2012,9190,148
103588,3/4/2012,9190,37
103589,3/4/2012,9190,85
103590,3/4/2012,9190,70
103591,3/4/2012,9190,37
103594,3/4/2012,9190,115
103595,3/4/2012,9190,29
103596,3/4/2012,9190,18
103598,3/4/2012,9190,71
103599,3/4/2012,9190,87
103603,3/4/2012,9221,25
103605,3/4/2012,9221,8
103606,3/4/2012,9221,23
103607,3/4/2012,9221,55
103608,3/4/2012,9221,27
103610,3/4/2012,9221,17
103611,3/4/2012,9221,17
103612,3/4/2012,9221,31
103613,3/4/2012,9221,34
103614,3/4/2012,9221,22
103616,3/4/2012,9221,11
103617,3/4/2012,9221,76
103618,3/4/2012,9221,15
103619,3/4/2012,9221,11
103622,3/4/2012,9250,189
103623,3/4/2012,9250,106
103624,3/4/2012,9250,61
103627,3/4/2012,9250,36
103628,3/4/2012,9250,79
103629,3/4/2012,9250,140
103632,3/4/2012,9250,7
103633,3/4/2012,9250,31
103634,3/4/2012,9250,43
103635,3/4/2012,9250,103
103636,3/4/2012,9250,24
103637,3/4/2012,9250,24
103638,3/4/2012,9250,95
103639,3/4/2012,9250,34
103640,3/4/2012,9250,13
103642,3/4/2012,9250,124
103643,3/4/2012,9250,116
103645,3/4/2012,9250,15
103648,3/4/2012,9273,204
103649,3/4/2012,9273,29
103650,3/4/2012,9273,4
103653,3/4/2012,9273,11
103654,3/4/2012,9273,33
103655,3/4/2012,9273,12
103656,3/4/2012,9273,8
103657,3/4/2012,9273,28
103658,3/4/2012,9273,11
103659,3/4/2012,9273,42
103660,3/4/2012,9273,22
103661,3/4/2012,9273,21
103662,3/4/2012,9273,7
103663,3/4/2012,9273,18
103665,3/4/2012,9273,26
103666,3/4/2012,9273,24
103667,3/4/2012,9273,48
103668,3/4/2012,9273,58
103669,3/4/2012,9273,68
103671,3/4/2012,9279,110
103672,3/4/2012,9279,84
103673,3/4/2012,9279,25
103674,3/4/2012,9279,15
103675,3/4/2012,9279,32
103676,3/4/2012,9279,23
103677,3/4/2012,9279,48
103678,3/4/2012,9279,37
103679,3/4/2012,9279,40
103680,3/4/2012,9279,47
103681,3/4/2012,9279,31
103682,3/4/2012,9279,40
103683,3/4/2012,9279,20
103684,3/4/2012,9279,8
103685,3/4/2012,9279,90
103686,3/4/2012,9279,27
103687,3/4/2012,9279,25
103689,3/4/2012,9279,85
103690,3/4/2012,9279,54
103692,3/4/2012,9279,18
103693,3/4/2012,9281,31
103694,3/4/2012,9281,30
103696,3/4/2012,9281,30
103697,3/4/2012,9281,57
103698,3/4/2012,9281,25
103701,3/4/2012,9281,51
103702,3/4/2012,9281,20
103703,3/4/2012,9281,20
103706,3/4/2012,9281,67
103707,3/4/2012,9281,29
103711,3/4/2012,9281,2
103712,3/4/2012,9281,8
103713,3/4/2012,9281,26
103714,3/4/2012,9281,42
103715,3/4/2012,9328,68
103716,3/4/2012,9328,35
103717,3/4/2012,9328,32
103718,3/4/2012,9328,19
103719,3/4/2012,9328,36
103720,3/4/2012,9328,18
103721,3/4/2012,9328,14
103722,3/4/2012,9328,14
103723,3/4/2012,9328,7
103724,3/4/2012,9328,45
103725,3/4/2012,9328,17
103726,3/4/2012,9328,26
103728,3/4/2012,9328,23
103729,3/4/2012,9328,45
103730,3/4/2012,9328,11
103731,3/4/2012,9328,4
103734,3/4/2012,9328,32
103735,3/4/2012,9328,7
103737,3/4/2012,9328,21
103738,3/4/2012,9371,64
103739,3/4/2012,9371,35
103740,3/4/2012,9371,41
103742,3/4/2012,9371,21
103743,3/4/2012,9371,18
103744,3/4/2012,9371,64
103747,3/4/2012,9371,11
103748,3/4/2012,9371,14
103749,3/4/2012,9371,17
103750,3/4/2012,9371,23
103751,3/4/2012,9371,82
103752,3/4/2012,9371,13
103757,3/4/2012,9442,71
103758,3/4/2012,9442,31
103759,3/4/2012,9442,13
103760,3/4/2012,9442,21
103761,3/4/2012,9442,44
103764,3/4/2012,9442,18
103765,3/4/2012,9442,21
103766,3/4/2012,9442,58
103769,3/4/2012,9442,39
103770,3/4/2012,9442,22
103774,3/4/2012,9442,15
103775,3/4/2012,9430,53
103776,3/4/2012,9430,28
103777,3/4/2012,9430,42
103779,3/4/2012,9430,10
103780,3/4/2012,9430,25
103781,3/4/2012,9430,63
103782,3/4/2012,9430,39
103783,3/4/2012,9430,28
103784,3/4/2012,9430,51
103787,3/4/2012,9430,46
103788,3/4/2012,9430,45
103789,3/4/2012,9430,29
103791,3/4/2012,9430,34
103792,3/4/2012,9430,68
103793,3/4/2012,9430,7
103794,3/4/2012,9430,17
103797,3/4/2012,9439,17
103798,3/4/2012,9439,10
103799,3/4/2012,9439,6
103800,3/4/2012,9439,28
103805,3/4/2012,9439,30
103806,3/4/2012,9439,25
103808,3/4/2012,9439,21
103809,3/4/2012,9439,10
103810,3/4/2012,9439,19
103813,3/4/2012,9425,41
103814,3/4/2012,9425,29
103815,3/4/2012,9425,5
103817,3/4/2012,9425,6
103819,3/4/2012,9425,29
103820,3/4/2012,9425,17
103821,3/4/2012,9425,33
103822,3/4/2012,9425,24
103823,3/4/2012,9425,15
103824,3/4/2012,9425,55
103825,3/4/2012,9425,19
103826,3/4/2012,9425,24
103829,3/4/2012,9425,44
103831,3/4/2012,9425,46
103833,3/4/2012,9432,25
103834,3/4/2012,9432,31
103835,3/4/2012,9432,13
103836,3/4/2012,9432,5
103838,3/4/2012,9432,9
103839,3/4/2012,9432,59
103840,3/4/2012,9432,17
103841,3/4/2012,9432,4
103843,3/4/2012,9432,15
103844,3/4/2012,9432,68
103845,3/4/2012,9432,27
103846,3/4/2012,9432,39
103848,3/4/2012,9432,2
103849,3/4/2012,9432,59
103850,3/4/2012,9432,29
103851,3/4/2012,9432,26
103853,3/4/2012,9432,48
103854,3/4/2012,9432,49
103857,3/4/2012,9436,32
103862,3/4/2012,9436,41
103863,3/4/2012,9436,21
103864,3/4/2012,9436,11
103865,3/4/2012,9436,17
103866,3/4/2012,9436,19
103867,3/4/2012,9436,67
103868,3/4/2012,9436,23
103869,3/4/2012,9436,23
103870,3/4/2012,9436,38
103871,3/4/2012,9436,10
103875,3/4/2012,9436,39
103876,3/4/2012,9456,29
103877,3/4/2012,9456,16
103878,3/4/2012,9456,4
103879,3/4/2012,9456,14
103880,3/4/2012,9456,35
103881,3/4/2012,9456,15
103882,3/4/2012,9456,6
103883,3/4/2012,9456,8
103884,3/4/2012,9456,62
103885,3/4/2012,9456,22
103886,3/4/2012,9456,28
103887,3/4/2012,9456,21
103890,3/4/2012,9456,49
103891,3/4/2012,9456,35
103894,3/4/2012,9456,76
103896,3/4/2012,9479,66
103897,3/4/2012,9479,80
103900,3/4/2012,9479,23
103901,3/4/2012,9479,35
103902,3/4/2012,9479,35
103903,3/4/2012,9479,19
103904,3/4/2012,9479,16
103905,3/4/2012,9479,15
103906,3/4/2012,9479,61
103907,3/4/2012,9479,32
103908,3/4/2012,9479,35
103909,3/4/2012,9479,49
103910,3/4/2012,9479,33
103911,3/4/2012,9479,80
103912,3/4/2012,9479,16
103913,3/4/2012,9479,31
103915,3/4/2012,9479,18
103916,3/4/2012,9479,64
103917,3/4/2012,9479,13
103918,3/4/2012,9481,138
103919,3/4/2012,9481,98
103920,3/4/2012,9481,62
103922,3/4/2012,9481,35
103923,3/4/2012,9481,54
103924,3/4/2012,9481,103
103927,3/4/2012,9481,25
103928,3/4/2012,9481,48
103929,3/4/2012,9481,52
103930,3/4/2012,9481,85
103933,3/4/2012,9481,158
103934,3/4/2012,9481,30
103938,3/4/2012,9481,141
103942,3/4/2012,9490,58
103943,3/4/2012,9490,55
103944,3/4/2012,9490,18
103946,3/4/2012,9490,13
103947,3/4/2012,9490,30
103948,3/4/2012,9490,17
103951,3/4/2012,9490,48
103952,3/4/2012,9490,22
103953,3/4/2012,9490,42
103954,3/4/2012,9490,33
103955,3/4/2012,9490,33
103956,3/4/2012,9490,73
103957,3/4/2012,9490,17
103961,3/4/2012,9490,47
103963,3/4/2012,9498,15
103964,3/4/2012,9498,25
103966,3/4/2012,9498,7
103967,3/4/2012,9498,21
103968,3/4/2012,9498,62
103969,3/4/2012,9498,36
103972,3/4/2012,9498,72
103973,3/4/2012,9498,18
103974,3/4/2012,9498,21
103976,3/4/2012,9498,76
103977,3/4/2012,9498,44
103978,3/4/2012,9498,35
103981,3/4/2012,9498,55
103984,3/4/2012,9532,60
103985,3/4/2012,9532,38
103986,3/4/2012,9532,29
103988,3/4/2012,9532,19
103989,3/4/2012,9532,43
103990,3/4/2012,9532,49
103991,3/4/2012,9532,54
103992,3/4/2012,9532,67
103993,3/4/2012,9532,41
103994,3/4/2012,9532,54
103995,3/4/2012,9532,39
103996,3/4/2012,9532,45
103997,3/4/2012,9532,25
103999,3/4/2012,9532,117
104000,3/4/2012,9532,17
104001,3/4/2012,9532,23
104002,3/4/2012,9532,72
104003,3/4/2012,9532,105
104004,3/4/2012,9532,77
104006,3/4/2012,9578,73
104007,3/4/2012,9578,46
104010,3/4/2012,9578,13
104011,3/4/2012,9578,31
104012,3/4/2012,9578,73
104014,3/4/2012,9578,51
104015,3/4/2012,9578,32
104016,3/4/2012,9578,51
104019,3/4/2012,9578,66
104023,3/4/2012,9578,78
104026,3/4/2012,9672,93
104027,3/4/2012,9672,49
104028,3/4/2012,9672,47
104030,3/4/2012,9672,12
104031,3/4/2012,9672,42
104032,3/4/2012,9672,75
104036,3/4/2012,9672,34
104037,3/4/2012,9672,34
104038,3/4/2012,9672,44
104039,3/4/2012,9672,99
104040,3/4/2012,9672,27
104041,3/4/2012,9672,26
104044,3/4/2012,9672,74
104046,3/4/2012,9611,189
104047,3/4/2012,9611,94
104048,3/4/2012,9611,126
104051,3/4/2012,9611,48
104052,3/4/2012,9611,63
104053,3/4/2012,9611,138
104055,3/4/2012,9611,50
104056,3/4/2012,9611,73
104057,3/4/2012,9611,101
104058,3/4/2012,9611,54
104059,3/4/2012,9611,37
104061,3/4/2012,9611,127
104062,3/4/2012,9611,33
104063,3/4/2012,9611,27
104064,3/4/2012,9611,90
104065,3/4/2012,9611,64
104066,3/4/2012,9611,174
104067,3/4/2012,9611,4
104068,3/4/2012,9611,22
104071,3/4/2012,9613,212
104072,3/4/2012,9613,136
104073,3/4/2012,9613,44
104074,3/4/2012,9613,12
104076,3/4/2012,9613,48
104077,3/4/2012,9613,68
104078,3/4/2012,9613,128
104082,3/4/2012,9613,48
104083,3/4/2012,9613,36
104084,3/4/2012,9613,99
104085,3/4/2012,9613,31
104086,3/4/2012,9613,16
104088,3/4/2012,9613,145
104089,3/4/2012,9613,43
104090,3/4/2012,9613,34
104091,3/4/2012,9613,105
104092,3/4/2012,9613,139
104093,3/4/2012,9613,185
104095,3/4/2012,9613,14
104099,3/4/2012,9632,18
104100,3/4/2012,9632,19
104101,3/4/2012,9632,11
104102,3/4/2012,9632,11
104103,3/4/2012,9632,10
104104,3/4/2012,9632,41
104105,3/4/2012,9632,18
104108,3/4/2012,9632,50
104109,3/4/2012,9632,35
104110,3/4/2012,9632,36
104111,3/4/2012,9632,9
104112,3/4/2012,9632,45
104114,3/4/2012,9632,22
104117,3/4/2012,9632,63
104119,3/4/2012,9680,21
104120,3/4/2012,9680,18
104122,3/4/2012,9680,10
104123,3/4/2012,9680,35
104124,3/4/2012,9680,14
104127,3/4/2012,9680,22
104128,3/4/2012,9680,5
104129,3/4/2012,9680,13
104132,3/4/2012,9680,45
104133,3/4/2012,9680,26
104134,3/4/2012,9680,21
104136,3/4/2012,9680,5
104137,3/4/2012,9680,34
104138,3/4/2012,9700,13
104141,3/4/2012,9700,7
104143,3/4/2012,9700,6
104145,3/4/2012,9700,18
104147,3/4/2012,9700,5
104151,3/4/2012,9713,116
104152,3/4/2012,9713,66
104153,3/4/2012,9713,59
104154,3/4/2012,9713,20
104155,3/4/2012,9713,33
104156,3/4/2012,9713,59
104160,3/4/2012,9713,45
104161,3/4/2012,9713,46
104162,3/4/2012,9713,51
104163,3/4/2012,9713,26
104164,3/4/2012,9713,9
104165,3/4/2012,9713,124
104166,3/4/2012,9713,38
104168,3/4/2012,9713,83
104169,3/4/2012,9713,77
104170,3/4/2012,9713,100
104173,3/4/2012,9731,100
104174,3/4/2012,9731,35
104177,3/4/2012,9731,33
104178,3/4/2012,9731,26
104181,3/4/2012,9731,37
104182,3/4/2012,9731,8
104183,3/4/2012,9731,40
104186,3/4/2012,9731,52
104187,3/4/2012,9731,9
104188,3/4/2012,9731,20
104191,3/4/2012,9731,76
104194,3/4/2012,9745,131
104195,3/4/2012,9745,74
104196,3/4/2012,9745,82
104198,3/4/2012,9745,25
104199,3/4/2012,9745,44
104200,3/4/2012,9745,82
104203,3/4/2012,9745,61
104204,3/4/2012,9745,43
104205,3/4/2012,9745,71
104206,3/4/2012,9745,31
104208,3/4/2012,9745,81
104209,3/4/2012,9745,39
104210,3/4/2012,9745,12
104212,3/4/2012,9745,69
104213,3/4/2012,9745,109
104215,3/4/2012,9745,25
104216,3/4/2012,9770,11
104221,3/4/2012,9770,34
104222,3/4/2012,9770,16
104225,3/4/2012,9770,21
104226,3/4/2012,9770,29
104227,3/4/2012,9770,18
104228,3/4/2012,9770,21
104229,3/4/2012,9770,5
104231,3/4/2012,9770,66
104233,3/4/2012,9770,24
104235,3/4/2012,9770,37
104238,3/4/2012,9789,21
104239,3/4/2012,9789,33
104242,3/4/2012,9789,17
104243,3/4/2012,9789,15
104245,3/4/2012,9789,50
104246,3/4/2012,9789,23
104247,3/4/2012,9789,39
104248,3/4/2012,9789,26
104249,3/4/2012,9789,16
104250,3/4/2012,9789,67
104251,3/4/2012,9789,18
104252,3/4/2012,9789,26
104254,3/4/2012,9789,40
104255,3/4/2012,9789,43
104257,3/4/2012,9789,14
104258,3/4/2012,9813,18
104259,3/4/2012,9813,24
104263,3/4/2012,9813,12
104264,3/4/2012,9813,29
104265,3/4/2012,9813,27
104266,3/4/2012,9813,10
104267,3/4/2012,9813,14
104268,3/4/2012,9813,10
104269,3/4/2012,9813,37
104270,3/4/2012,9813,33
104271,3/4/2012,9813,14
104274,3/4/2012,9813,44
104275,3/4/2012,9813,19
104276,3/4/2012,9813,1
104279,3/4/2012,9823,168
104280,3/4/2012,9823,116
104281,3/4/2012,9823,98
104282,3/4/2012,9823,28
104283,3/4/2012,9823,28
104284,3/4/2012,9823,62
104285,3/4/2012,9823,83
104286,3/4/2012,9823,180
104288,3/4/2012,9823,1
104289,3/4/2012,9823,7
104290,3/4/2012,9823,130
104291,3/4/2012,9823,108
104292,3/4/2012,9823,147
104293,3/4/2012,9823,49
104294,3/4/2012,9823,9
104297,3/4/2012,9823,164
104298,3/4/2012,9823,46
104299,3/4/2012,9823,48
104301,3/4/2012,9823,104
104302,3/4/2012,9823,166
104303,3/4/2012,9823,19
104304,3/4/2012,9823,23
104305,3/4/2012,9823,27
104307,3/4/2012,9837,77
104308,3/4/2012,9837,50
104309,3/4/2012,9837,31
104311,3/4/2012,9837,17
104312,3/4/2012,9837,36
104313,3/4/2012,9837,58
104314,3/4/2012,9837,9
104317,3/4/2012,9837,14
104318,3/4/2012,9837,26
104319,3/4/2012,9837,49
104320,3/4/2012,9837,54
104321,3/4/2012,9837,29
104322,3/4/2012,9837,12
104324,3/4/2012,9837,81
104325,3/4/2012,9837,98
104326,3/4/2012,9809,106
104327,3/4/2012,9809,77
104328,3/4/2012,9809,47
104329,3/4/2012,9809,15
104330,3/4/2012,9809,43
104331,3/4/2012,9809,73
104335,3/4/2012,9809,52
104336,3/4/2012,9809,43
104337,3/4/2012,9809,44
104338,3/4/2012,9809,82
104339,3/4/2012,9809,23
104343,3/4/2012,9809,103
104344,3/4/2012,9809,6
104346,3/4/2012,9845,185
104347,3/4/2012,9845,89
104348,3/4/2012,9845,124
104351,3/4/2012,9845,51
104352,3/4/2012,9845,94
104353,3/4/2012,9845,154
104354,3/4/2012,9845,8
104357,3/4/2012,9845,57
104358,3/4/2012,9845,71
104359,3/4/2012,9845,148
104360,3/4/2012,9845,37
104364,3/4/2012,9845,163
104365,3/4/2012,9845,68
104366,3/4/2012,9845,32
104368,3/4/2012,9845,103
104369,3/4/2012,9845,144
104370,3/4/2012,9845,23
104373,3/4/2012,9872,107
104374,3/4/2012,9872,56
104375,3/4/2012,9872,21
104376,3/4/2012,9872,9
104377,3/4/2012,9872,31
104378,3/4/2012,9872,34
104379,3/4/2012,9872,6
104380,3/4/2012,9872,14
104381,3/4/2012,9872,16
104382,3/4/2012,9872,88
104383,3/4/2012,9872,27
104384,3/4/2012,9872,53
104385,3/4/2012,9872,70
104386,3/4/2012,9872,32
104388,3/4/2012,9872,157
104389,3/4/2012,9872,42
104390,3/4/2012,9872,66
104392,3/4/2012,9872,61
104393,3/4/2012,9872,101
104394,3/4/2012,9872,13
104396,3/4/2012,9876,15
104400,3/4/2012,9876,23
104401,3/4/2012,9876,17
104402,3/4/2012,9876,7
104403,3/4/2012,9876,17
104404,3/4/2012,9876,66
104405,3/4/2012,9876,30
104406,3/4/2012,9876,32
104407,3/4/2012,9876,2
104408,3/4/2012,9876,62
104409,3/4/2012,9876,46
104410,3/4/2012,9876,26
104413,3/4/2012,9876,72
104415,3/4/2012,9879,19
104416,3/4/2012,9879,40
104418,3/4/2012,9879,13
104419,3/4/2012,9879,17
104420,3/4/2012,9879,20
104422,3/4/2012,9879,19
104424,3/4/2012,9879,23
104425,3/4/2012,9879,14
104426,3/4/2012,9879,11
104428,3/4/2012,9879,69
104429,3/4/2012,9879,7
104430,3/4/2012,9879,6
104433,3/4/2012,9880,56
104434,3/4/2012,9880,64
104435,3/4/2012,9880,13
104437,3/4/2012,9880,21
104438,3/4/2012,9880,33
104439,3/4/2012,9880,33
104440,3/4/2012,9880,27
104441,3/4/2012,9880,40
104442,3/4/2012,9880,39
104443,3/4/2012,9880,65
104444,3/4/2012,9880,25
104445,3/4/2012,9880,36
104446,3/4/2012,9880,22
104447,3/4/2012,9880,23
104448,3/4/2012,9880,117
104449,3/4/2012,9880,32
104450,3/4/2012,9880,18
104452,3/4/2012,9880,58
104453,3/4/2012,9880,77
104455,3/4/2012,9881,141
104456,3/4/2012,9881,68
104457,3/4/2012,9881,80
104458,3/4/2012,9881,12
104459,3/4/2012,9881,60
104460,3/4/2012,9881,94
104462,3/4/2012,9881,9
104463,3/4/2012,9881,37
104464,3/4/2012,9881,27
104465,3/4/2012,9881,70
104466,3/4/2012,9881,18
104467,3/4/2012,9881,10
104468,3/4/2012,9881,114
104469,3/4/2012,9881,38
104472,3/4/2012,9881,69
104473,3/4/2012,9881,119
104479,3/4/2012,9890,70
104480,3/4/2012,9890,52
104481,3/4/2012,9890,26
104482,3/4/2012,9890,32
104483,3/4/2012,9890,25
104484,3/4/2012,9890,127
104488,3/4/2012,9890,36
104489,3/4/2012,9890,38
104490,3/4/2012,9890,53
104491,3/4/2012,9890,114
104492,3/4/2012,9890,12
104495,3/4/2012,9890,87
104496,3/4/2012,9890,20
104497,3/4/2012,9909,36
104498,3/4/2012,9909,34
104499,3/4/2012,9909,25
104500,3/4/2012,9909,21
104501,3/4/2012,9909,45
104502,3/4/2012,9909,50
104506,3/4/2012,9909,28
104507,3/4/2012,9909,31
104508,3/4/2012,9909,58
104509,3/4/2012,9909,74
104510,3/4/2012,9909,99
104511,3/4/2012,9909,55
104513,3/4/2012,9909,37
104514,3/4/2012,9909,97
104517,3/4/2012,9954,30
104519,3/4/2012,9954,10
104520,3/4/2012,9954,29
104521,3/4/2012,9954,33
104522,3/4/2012,9954,8
104525,3/4/2012,9954,54
104526,3/4/2012,9954,18
104527,3/4/2012,9954,56
104528,3/4/2012,9954,27
104529,3/4/2012,9954,32
104530,3/4/2012,9954,60
104531,3/4/2012,9954,26
104532,3/4/2012,9954,41
104533,3/4/2012,9954,20
104534,3/4/2012,9954,29
104535,3/4/2012,9954,22
104537,3/4/2012,9954,21
104539,3/4/2012,9961,113
104540,3/4/2012,9961,81
104541,3/4/2012,9961,55
104544,3/4/2012,9961,38
104545,3/4/2012,9961,54
104546,3/4/2012,9961,85
104549,3/4/2012,9961,57
104550,3/4/2012,9961,51
104551,3/4/2012,9961,91
104552,3/4/2012,9961,13
104553,3/4/2012,9961,15
104555,3/4/2012,9961,140
104556,3/4/2012,9961,42
104557,3/4/2012,9961,34
104559,3/4/2012,9961,101
104560,3/4/2012,9961,130
104562,3/4/2012,9961,12
104565,3/4/2012,9984,24
104566,3/4/2012,9984,36
104567,3/4/2012,9984,38
104569,3/4/2012,9984,17
104570,3/4/2012,9984,27
104571,3/4/2012,9984,31
104575,3/4/2012,9984,47
104576,3/4/2012,9984,27
104577,3/4/2012,9984,38
104578,3/4/2012,9984,50
104579,3/4/2012,9984,18
104580,3/4/2012,9984,78
104581,3/4/2012,9984,45
104582,3/4/2012,9984,13
104585,3/4/2012,9984,47
104586,3/4/2012,9984,13
104587,3/4/2012,9984,30
104588,10/4/2012,8091,31
104589,10/4/2012,8091,33
104590,10/4/2012,8091,23
104591,10/4/2012,8091,42
104592,10/4/2012,8091,34
104596,10/4/2012,8091,21
104597,10/4/2012,8091,52
104600,10/4/2012,8091,14
104601,10/4/2012,8091,9
104604,10/4/2012,8095,214
104605,10/4/2012,8095,118
104606,10/4/2012,8095,171
104609,10/4/2012,8095,67
104610,10/4/2012,8095,95
104611,10/4/2012,8095,134
104614,10/4/2012,8095,83
104615,10/4/2012,8095,99
104616,10/4/2012,8095,69
104617,10/4/2012,8095,94
104618,10/4/2012,8095,26
104619,10/4/2012,8095,16
104620,10/4/2012,8095,80
104621,10/4/2012,8095,82
104622,10/4/2012,8095,18
104624,10/4/2012,8095,5
104625,10/4/2012,8095,21
104626,10/4/2012,8095,18
104629,10/4/2012,8094,85
104630,10/4/2012,8094,76
104631,10/4/2012,8094,22
104632,10/4/2012,8094,6
104634,10/4/2012,8094,18
104635,10/4/2012,8094,70
104636,10/4/2012,8094,51
104637,10/4/2012,8094,16
104638,10/4/2012,8094,29
104639,10/4/2012,8094,20
104640,10/4/2012,8094,75
104641,10/4/2012,8094,47
104642,10/4/2012,8094,39
104643,10/4/2012,8094,47
104644,10/4/2012,8094,41
104645,10/4/2012,8094,24
104646,10/4/2012,8094,51
104647,10/4/2012,8094,43
104648,10/4/2012,8094,9
104649,10/4/2012,8094,15
104650,10/4/2012,8094,15
104652,10/4/2012,8094,15
104653,10/4/2012,8094,11
104654,10/4/2012,8094,25
104655,10/4/2012,8063,72
104656,10/4/2012,8063,65
104659,10/4/2012,8063,26
104660,10/4/2012,8063,29
104661,10/4/2012,8063,7
104662,10/4/2012,8063,26
104664,10/4/2012,8063,85
104665,10/4/2012,8063,38
104666,10/4/2012,8063,45
104667,10/4/2012,8063,19
104668,10/4/2012,8063,20
104670,10/4/2012,8063,25
104671,10/4/2012,8063,40
104672,10/4/2012,8063,41
104674,10/4/2012,8063,10
104675,10/4/2012,8063,16
104677,10/4/2012,8063,3
104678,10/4/2012,8063,8
104679,10/4/2012,8063,15
104680,10/4/2012,8023,195
104681,10/4/2012,8023,134
104682,10/4/2012,8023,94
104683,10/4/2012,8023,21
104685,10/4/2012,8023,66
104686,10/4/2012,8023,127
104687,10/4/2012,8023,241
104691,10/4/2012,8023,149
104692,10/4/2012,8023,79
104693,10/4/2012,8023,182
104694,10/4/2012,8023,36
104695,10/4/2012,8023,41
104697,10/4/2012,8023,130
104698,10/4/2012,8023,76
104699,10/4/2012,8023,51
104700,10/4/2012,8023,14
104701,10/4/2012,8023,19
104702,10/4/2012,8023,25
104703,10/4/2012,8023,44
104704,10/4/2012,8023,42
